date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:37:03	58972/58972	---M--	200	added ('OK')	image/jpeg	etag:%22e65c-55bac07705a46%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel014.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel014.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:10	58764/58764	---M--	200	added ('OK')	image/jpeg	etag:%22e58c-55bac078f483e%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel015.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel015.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:13	66819/66819	---M--	200	added ('OK')	image/jpeg	etag:%2210503-55bac07935b36%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel015.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel015.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:13	62679/62679	---M--	200	added ('OK')	image/jpeg	etag:%22f4d7-55bac07cbd826%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel016.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel016.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:13	63897/63897	---M--	200	added ('OK')	image/jpeg	etag:%22f999-55bac07cfe736%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel016.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel016.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:18	53323/53323	---M--	200	added ('OK')	image/jpeg	etag:%22d04b-55bac0802c6a6%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel017.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel017.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:23	61293/61293	---M--	200	added ('OK')	image/jpeg	etag:%22ef6d-55bac0806e93e%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel017.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel017.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:23	59665/59665	---M--	200	added ('OK')	image/jpeg	etag:%22e911-55bac08440d96%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel018.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel018.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:23	64229/64229	---M--	200	added ('OK')	image/jpeg	etag:%22fae5-55bac084964c6%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel018.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel018.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:26	50835/50835	---M--	200	added ('OK')	image/jpeg	etag:%22c693-55bac086633c6%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel019.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel019.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:32	56863/56863	---M--	200	added ('OK')	image/jpeg	etag:%22de1f-55bac086a8d0e%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel019.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel019.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:35	76749/76749	---M--	200	added ('OK')	image/jpeg	etag:%2212bcd-55bac0886d73e%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel020.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel020.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:36	77852/77852	---M--	200	added ('OK')	image/jpeg	etag:%221301c-55bac088bd0ae%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel020.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel020.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:40	82053/82053	---M--	200	added ('OK')	image/jpeg	etag:%2214085-55bac08c5bcce%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel021.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel021.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:45	81571/81571	---M--	200	added ('OK')	image/jpeg	etag:%2213ea3-55bac08cff216%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel021.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel021.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:50	88219/88219	---M--	200	added ('OK')	image/jpeg	etag:%221589b-55bac0aa04930%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel041.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel041.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:51	94854/94854	---M--	200	added ('OK')	image/jpeg	etag:%2217286-55bac0a9b4408%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel041.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel041.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:53	85387/85387	---M--	200	added ('OK')	image/jpeg	etag:%2214d8b-55bac0af1a550%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel042.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel042.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:37:59	83127/83127	---M--	200	added ('OK')	image/jpeg	etag:%22144b7-55bac0af59520%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel042.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel042.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:04	84772/84772	---M--	200	added ('OK')	image/jpeg	etag:%2214b24-55bac0b2e1dc8%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel043.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel043.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:04	83608/83608	---M--	200	added ('OK')	image/jpeg	etag:%2214698-55bac0b328a98%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel043.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel043.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:08	88391/88391	---M--	200	added ('OK')	image/jpeg	etag:%2215947-55bac0b798290%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel044.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel044.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:12	82765/82765	---M--	200	added ('OK')	image/jpeg	etag:%221434d-55bac0b7d91a0%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel044.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel044.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:18	81056/81056	---M--	200	added ('OK')	image/jpeg	etag:%2213ca0-55bac0bd76d88%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel045.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel045.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:18	85096/85096	---M--	200	added ('OK')	image/jpeg	etag:%2214c68-55bac0bd2f500%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel045.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel045.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:21	83354/83354	---M--	200	added ('OK')	image/jpeg	etag:%221459a-55bac0c00f270%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel046.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel046.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:26	81911/81911	---M--	200	added ('OK')	image/jpeg	etag:%2213ff7-55bac0c050d38%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel046.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel046.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:30	73413/73413	---M--	200	added ('OK')	image/jpeg	etag:%2211ec5-55bac0c3c1329%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel047.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel047.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:30	73501/73501	---M--	200	added ('OK')	image/jpeg	etag:%2211f1d-55bac0c402a09%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel047.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel047.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:33	75232/75232	---M--	200	added ('OK')	image/jpeg	etag:%22125e0-55bac0d784c49%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel048.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel048.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:38	75173/75173	---M--	200	added ('OK')	image/jpeg	etag:%22125a5-55bac0d7c5771%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel048.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel048.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:42	76700/76700	---M--	200	added ('OK')	image/jpeg	etag:%2212b9c-55bac0d916611%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel049.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel049.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:43	79649/79649	---M--	200	added ('OK')	image/jpeg	etag:%2213721-55bac0d98fb79%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel049.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel049.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:44	69811/69811	---M--	200	added ('OK')	image/jpeg	etag:%22110b3-55bac0dadc7b1%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel050.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel050.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:50	74885/74885	---M--	200	added ('OK')	image/jpeg	etag:%2212485-55bac0db3a79a%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel050.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel050.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:54	72620/72620	---M--	200	added ('OK')	image/jpeg	etag:%2211bac-55bac0df0c422%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel051.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel051.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:55	74558/74558	---M--	200	added ('OK')	image/jpeg	etag:%221233e-55bac0df95772%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel051.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel051.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:38:56	72020/72020	---M--	200	added ('OK')	image/jpeg	etag:%2211954-55bac0e0fb602%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel052.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel052.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:02	74831/74831	---M--	200	added ('OK')	image/jpeg	etag:%221244f-55bac0e15b912%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel052.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel052.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:09	78515/78515	---M--	200	added ('OK')	image/jpeg	etag:%22132b3-55bac0e538562%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel054.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel054.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:09	90291/90291	---M--	200	added ('OK')	image/jpeg	etag:%22160b3-55bac0e306d02%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel053.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel053.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:10	88544/88544	---M--	200	added ('OK')	image/jpeg	etag:%22159e0-55bac0e34f142%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel053.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel053.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:15	78090/78090	---M--	200	added ('OK')	image/jpeg	etag:%221310a-55bac0e581172%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel054.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel054.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:22	80665/80665	---M--	200	added ('OK')	image/jpeg	etag:%2213b19-55bac0e817b02%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel055.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel055.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:22	85078/85078	---M--	200	added ('OK')	image/jpeg	etag:%2214c56-55bac0e7cc012%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel055.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel055.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:24	87144/87144	---M--	200	added ('OK')	image/jpeg	etag:%2215468-55bac0ec8a5c2%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel056.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel056.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:28	83623/83623	---M--	200	added ('OK')	image/jpeg	etag:%22146a7-55bac0ed027a2%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel056.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel056.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:34	73335/73335	---M--	200	added ('OK')	image/jpeg	etag:%2211e77-55bac0eff1742%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel057.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel057.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:35	75176/75176	---M--	200	added ('OK')	image/jpeg	etag:%22125a8-55bac0f032e22%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel057.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel057.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:36	77076/77076	---M--	200	added ('OK')	image/jpeg	etag:%2212d14-55bac0f1f2262%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel058.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel058.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:41	78994/78994	---M--	200	added ('OK')	image/jpeg	etag:%2213492-55bac0f24c7b2%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel058.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel058.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:46	62175/62175	---M--	200	added ('OK')	image/jpeg	etag:%22f2df-55bac0f64071b%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel060.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel060.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:47	81173/81173	---M--	200	added ('OK')	image/jpeg	etag:%2213d15-55bac0f437efa%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel059.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel059.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:47	78409/78409	---M--	200	added ('OK')	image/jpeg	etag:%2213249-55bac0f478a22%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel059.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel059.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:52	65283/65283	---M--	200	added ('OK')	image/jpeg	etag:%22ff03-55bac0f6acd7b%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel060.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel060.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:58	68981/68981	---M--	200	added ('OK')	image/jpeg	etag:%2210d75-55bac0fa47f03%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel061.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel061.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:59	70950/70950	---M--	200	added ('OK')	image/jpeg	etag:%2211526-55bac0faaff13%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel061.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel061.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:39:59	69649/69649	---M--	200	added ('OK')	image/jpeg	etag:%2211011-55bac11cb75e4%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel062.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel062.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:03	72286/72286	---M--	200	added ('OK')	image/jpeg	etag:%2211a5e-55bac11cff63c%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel062.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel062.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:10	65398/65398	---M--	200	added ('OK')	image/jpeg	etag:%22ff76-55bac12779c34%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel064.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel064.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:11	85822/85822	---M--	200	added ('OK')	image/jpeg	etag:%2214f3e-55bac11eb2b14%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel063.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel063.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:12	80183/80183	---M--	200	added ('OK')	image/jpeg	etag:%2213937-55bac11ef269c%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel063.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel063.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:14	69177/69177	---M--	200	added ('OK')	image/jpeg	etag:%2210e39-55bac127bde0c%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel064.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel064.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:24	86630/86630	---M--	200	added ('OK')	image/jpeg	etag:%2215266-55bac1294192d%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel065.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel065.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:25	84097/84097	---M--	200	added ('OK')	image/jpeg	etag:%2214881-55bac1298189d%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel065.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel065.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:27	92021/92021	---M--	200	added ('OK')	image/jpeg	etag:%2216775-55bac12c6cda5%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel066.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel066.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:28	83884/83884	---M--	200	added ('OK')	image/jpeg	etag:%22147ac-55bac12cb3e5d%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel066.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel066.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:38	86051/86051	---M--	200	added ('OK')	image/jpeg	etag:%2215023-55bac12e5ee65%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel067.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel067.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:38	83456/83456	---M--	200	added ('OK')	image/jpeg	etag:%2214600-55bac12e9f98d%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel067.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel067.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:42	92493/92493	---M--	200	added ('OK')	image/jpeg	etag:%221694d-55bac13053a1d%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel068.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel068.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:42	87819/87819	---M--	200	added ('OK')	image/jpeg	etag:%221570b-55bac1309415d%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel068.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel068.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:52	84172/84172	---M--	200	added ('OK')	image/jpeg	etag:%22148cc-55bac132bffe5%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel069.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel069.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:53	88304/88304	---M--	200	added ('OK')	image/jpeg	etag:%22158f0-55bac132149b5%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel069.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel069.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:55	79389/79389	---M--	200	added ('OK')	image/jpeg	etag:%221361d-55bac1344a865%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel070.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel070.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:40:55	80681/80681	---M--	200	added ('OK')	image/jpeg	etag:%2213b29-55bac135369bd%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel070.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel070.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:41:03	66472/66472	---M--	200	added ('OK')	image/jpeg	etag:%22103a8-55bac141dd60d%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel071.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel071.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:41:04	71148/71148	---M--	200	added ('OK')	image/jpeg	etag:%22115ec-55bac1422b80d%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel071.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel071.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:41:05	66064/66064	---M--	200	added ('OK')	image/jpeg	etag:%2210210-55bac143e0c26%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel072.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel072.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:41:07	71154/71154	---M--	200	added ('OK')	image/jpeg	etag:%22115f2-55bac1442bf46%22	http://www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel072.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/thumbnail/polepy-vozidel072.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
20:41:17	87687/87687	---M--	200	added ('OK')	image/jpeg	etag:%2215687-55bac145a17d6%22	http://www.davo1.cz/public/files/pages/original/polepy-vozidel073.jpg	C:/Users/bruno/Desktop/http_download/davoreklama/www.davo1.cz/public/files/pages/original/polepy-vozidel073.jpg	(from http://www.davo1.cz/polepy-vozidel-97.html)
